,zid,customers_cnt_home,customers_cnt_job,customers_cnt_day,customers_cnt_move,lat,lon,customers_dlt_home,customers_dlt_job,customers_dlt_day,customers_dlt_move,nearest_mfc,logistic,mfc_chance,nearest_mfc_id,nearest_mfc_distance,metaInfo,predicted_customers_cnt_home,predicted_customers_cnt_job,predicted_customers_cnt_day,predicted_customers_cnt_move,mfc_chance_agreg,mfc_chance_balance
6000,91437,77,16,54,4,55.61243096963979,37.19457319011429,-15,0,-4,0,5838.4796046182055,55,4.0,3066122,5838.4796046182055,Насление: 81<br/><b>Прирост:</b> 81<br/><b>Логистика:</b> 55<br/><b>Необходимость постройки учреждения:</b> 4.0,62,16,50,4,2.4344973237762417,4.0
6001,91438,232,67,163,2,55.61245047176402,37.202508717621065,47,1,7,-1,5338.645814012477,117,4.0,3066122,5338.645814012477,Насление: 234<br/><b>Прирост:</b> 234<br/><b>Логистика:</b> 117<br/><b>Необходимость постройки учреждения:</b> 4.0,279,68,170,1,2.4135006353821398,4.0
6002,91439,331,69,218,12,55.612469460528075,37.21044425472474,-5,0,-20,-3,4838.860211679891,83,3.9677720423359606,3066122,4838.860211679802,Насление: 343<br/><b>Прирост:</b> 343<br/><b>Логистика:</b> 83<br/><b>Необходимость постройки учреждения:</b> 3.9677720423359606,326,69,198,9,2.3163334714540937,3.9677720423359606
6003,91440,248,47,164,7,55.6124879359329,37.218379802137925,24,-7,8,-1,4339.139430565408,65,3.8678278861129884,3066122,4339.139430564942,Насление: 255<br/><b>Прирост:</b> 255<br/><b>Логистика:</b> 65<br/><b>Необходимость постройки учреждения:</b> 3.8678278861129884,272,40,172,6,2.1604705245547557,3.8678278861129884
6004,91441,91,23,77,3,55.6125058979726,37.226315357667495,-14,0,2,-1,3839.508973217037,87,3.767901794643337,3066122,3839.5089732166853,Насление: 94<br/><b>Прирост:</b> 94<br/><b>Логистика:</b> 87<br/><b>Необходимость постройки учреждения:</b> 3.767901794643337,77,23,79,2,1.9778881203766114,3.767901794643337
6005,91442,94,18,49,4,55.612523345556056,37.23425092397056,4,-1,-7,0,3340.009209776187,61,3.657335789273532,3066122,3340.009209775745,Насление: 98<br/><b>Прирост:</b> 98<br/><b>Логистика:</b> 61<br/><b>Необходимость постройки учреждения:</b> 3.657335789273532,98,17,42,4,1.8471547558214585,3.657335789273532
6006,91443,463,70,248,24,55.612540280866355,37.242186496901866,52,-15,15,-1,2840.7094650204076,163,3.5241891906721086,3066122,2840.7094650204076,Насление: 487<br/><b>Прирост:</b> 487<br/><b>Логистика:</b> 163<br/><b>Необходимость постройки учреждения:</b> 3.5241891906721086,515,55,263,23,1.9113805806668123,3.5241891906721086
6007,91444,259,46,174,19,55.61255670281025,37.25012207815017,-108,2,11,1,2341.7375449720644,187,3.3911300119927863,3066122,2341.737544972949,Насление: 278<br/><b>Прирост:</b> 278<br/><b>Логистика:</b> 187<br/><b>Необходимость постройки учреждения:</b> 3.3911300119927863,151,48,185,20,1.708275058717192,3.3911300119927863
6008,91445,898,90,335,43,55.61257261138657,37.258057667459504,218,-16,-9,-2,1843.3597658039826,249,3.0,3066122,1843.3597658042927,Насление: 941<br/><b>Прирост:</b> 941<br/><b>Логистика:</b> 249<br/><b>Необходимость постройки учреждения:</b> 3.0,1116,74,326,41,1.8447422621313718,3.0
6009,91446,1666,199,595,55,55.61258800659604,37.265993265542434,433,-3,-37,2,1346.2361937999672,903,3.0,3066122,1346.236193800498,Насление: 1721<br/><b>Прирост:</b> 1721<br/><b>Логистика:</b> 903<br/><b>Необходимость постройки учреждения:</b> 3.0,2099,196,558,57,2.1793904466293643,3.0
6010,91447,351,226,314,16,55.6126028884339,37.27392887020584,-133,5,-65,-3,852.5640105977112,436,3.0,3066122,852.5640105975344,Насление: 367<br/><b>Прирост:</b> 367<br/><b>Логистика:</b> 436<br/><b>Необходимость постройки учреждения:</b> 3.0,218,231,249,13,1.498584942581945,3.0
6011,91448,776,393,686,30,55.612617256356145,37.28186448410248,152,-37,-51,-5,376.18569991111366,464,3.0,3066122,376.18569991111366,Насление: 806<br/><b>Прирост:</b> 806<br/><b>Логистика:</b> 464<br/><b>Необходимость постройки учреждения:</b> 3.0,928,356,635,25,1.654780881337737,3.0
6012,91449,1666,561,882,29,55.6126311114513,37.28980010309585,494,35,-220,-4,237.28325688468456,596,3.0,3066122,237.28325688291753,Насление: 1695<br/><b>Прирост:</b> 1695<br/><b>Логистика:</b> 596<br/><b>Необходимость постройки учреждения:</b> 3.0,2160,596,662,25,1.9802114395395034,3.0
6013,91450,1094,155,450,47,55.61264445317372,37.29773572887036,254,-1,-47,-7,686.4607823952432,405,3.0,3066122,686.4607823954202,Насление: 1141<br/><b>Прирост:</b> 1141<br/><b>Логистика:</b> 405<br/><b>Необходимость постройки учреждения:</b> 3.0,1348,154,403,40,1.6981071450776324,3.0
6014,91451,705,140,488,51,55.61265728152245,37.30567136116989,-214,7,-17,1,1177.408638783602,395,3.0,3066122,1177.408638783602,Насление: 756<br/><b>Прирост:</b> 756<br/><b>Логистика:</b> 395<br/><b>Необходимость постройки учреждения:</b> 3.0,491,147,471,52,1.676226614850535,3.0
6015,91452,805,123,400,35,55.61266959649808,37.313607000707066,105,3,8,-8,1673.765772827591,240,3.0,3066122,1673.765772827237,Насление: 840<br/><b>Прирост:</b> 840<br/><b>Логистика:</b> 240<br/><b>Необходимость постройки учреждения:</b> 3.0,910,126,408,27,1.7917134605708342,3.0
6016,91453,621,99,347,7,55.612681398096754,37.32154264528876,160,-5,24,-2,2171.8265472072394,181,3.3458204125885973,3066122,2171.8265472072394,Насление: 628<br/><b>Прирост:</b> 628<br/><b>Логистика:</b> 181<br/><b>Необходимость постройки учреждения:</b> 3.3458204125885973,781,94,371,5,1.8355830267113857,3.3458204125885973
6017,91454,451,93,170,12,55.61269268632191,37.329478297564656,142,-5,-32,-2,2031.3912109546127,114,0.7893257918478775,62767421,2031.3912109549647,Насление: 463<br/><b>Прирост:</b> 463<br/><b>Логистика:</b> 114<br/><b>Необходимость постройки учреждения:</b> 0.7893257918478775,593,88,138,10,1.6947628483441655,0.7893257918478775
6018,91455,451,73,139,19,55.6127034611672,37.3374139534045,168,-4,-29,-4,1798.9578716715089,161,0.48095480225988696,62767421,1798.9578716715089,Насление: 470<br/><b>Прирост:</b> 470<br/><b>Логистика:</b> 161<br/><b>Необходимость постройки учреждения:</b> 0.48095480225988696,619,69,110,15,1.643554962170482,0.48095480225988696
6019,91456,498,219,371,12,55.612713722634716,37.34534961448942,201,-39,-11,0,1687.0348960295817,258,0.48095480225988696,62767421,1687.0348960295817,Насление: 510<br/><b>Прирост:</b> 510<br/><b>Логистика:</b> 258<br/><b>Необходимость постройки учреждения:</b> 0.48095480225988696,699,180,360,12,1.741742184792023,0.48095480225988696
6020,91457,279,161,257,28,55.61272347072375,37.35328528056339,-151,-15,-59,2,1719.3203271535046,204,0.48095480225988696,62767421,1719.3203271535046,Насление: 307<br/><b>Прирост:</b> 307<br/><b>Логистика:</b> 204<br/><b>Необходимость постройки учреждения:</b> 0.48095480225988696,128,146,198,30,1.602994907790263,0.48095480225988696
6021,91458,610,105,280,26,55.61273270543472,37.36122095233903,32,-5,-19,-4,1888.4323244132725,442,0.48095480225988696,62767421,1888.4323244125642,Насление: 636<br/><b>Прирост:</b> 636<br/><b>Логистика:</b> 442<br/><b>Необходимость постройки учреждения:</b> 0.48095480225988696,642,100,261,22,1.7971012348002642,0.48095480225988696
6022,91459,212,73,116,5,55.612741426764714,37.369156627623134,25,5,-2,-2,2162.5053809918995,120,0.8242895705243936,62767421,2162.5053809918995,Насление: 217<br/><b>Прирост:</b> 217<br/><b>Логистика:</b> 120<br/><b>Необходимость постройки учреждения:</b> 0.8242895705243936,237,78,114,3,1.6421400722273298,0.8242895705243936
6023,91460,122,178,182,7,55.61274963471622,37.37709230906546,0,11,-22,0,2507.353519496808,164,0.9162490741254192,62767421,2507.3535194957462,Насление: 129<br/><b>Прирост:</b> 129<br/><b>Логистика:</b> 164<br/><b>Необходимость постройки учреждения:</b> 0.9162490741254192,122,189,160,7,1.7498996230510933,0.9162490741254192
6024,91461,140,126,203,4,55.612757329284676,37.385027992535704,-46,7,-10,-1,2897.818566033295,157,1.0203730865351492,62767421,2897.8185660322333,Насление: 144<br/><b>Прирост:</b> 144<br/><b>Логистика:</b> 157<br/><b>Необходимость постройки учреждения:</b> 1.0203730865351492,94,133,193,3,1.8326099155005147,1.0203730865351492
6025,91462,214,98,163,12,55.61276451047164,37.392963679714974,32,-3,-25,-1,3317.8339755897887,115,1.1323771957505917,62767421,3317.833975590143,Насление: 226<br/><b>Прирост:</b> 226<br/><b>Логистика:</b> 115<br/><b>Необходимость постройки учреждения:</b> 1.1323771957505917,246,95,138,11,1.9320898266684812,1.1323771957505917
6026,91463,187,119,146,4,55.61277117827657,37.40089937034729,14,5,-34,0,3757.503337086328,201,1.2324554696771526,62767421,3757.503337086328,Насление: 191<br/><b>Прирост:</b> 191<br/><b>Логистика:</b> 201<br/><b>Необходимость постройки учреждения:</b> 1.2324554696771526,201,124,112,4,2.0475320393934036,1.2324554696771526
6027,91464,120,116,191,10,55.61277733270118,37.408835067082364,-111,1,-7,0,4151.306993930974,150,3.830261398786195,3066060,4151.306993930974,Насление: 130<br/><b>Прирост:</b> 130<br/><b>Логистика:</b> 150<br/><b>Необходимость постройки учреждения:</b> 3.830261398786195,9,117,184,10,2.11237668532403,3.830261398786195
6028,91465,526,301,438,16,55.612782973739186,37.41677076191558,205,-1,32,0,4356.645850030134,235,2.893100003339501,3066091,4356.645850030841,Насление: 542<br/><b>Прирост:</b> 542<br/><b>Логистика:</b> 235<br/><b>Необходимость постройки учреждения:</b> 2.893100003339501,731,300,470,16,2.4239593176062,2.893100003339501
6029,91466,247,183,226,22,55.61278810139655,37.4247064633081,24,0,-11,-5,3949.625693319924,151,2.8116959719973176,3066091,3949.625693319924,Насление: 269<br/><b>Прирост:</b> 269<br/><b>Логистика:</b> 151<br/><b>Необходимость постройки учреждения:</b> 2.8116959719973176,271,183,215,17,2.136816394945374,2.8116959719973176
6030,91467,589,199,285,49,55.6127927145725,37.43264216519436,155,-4,-46,4,3566.351593473112,141,2.735041152027743,3066091,3566.3515934720513,Насление: 638<br/><b>Прирост:</b> 638<br/><b>Логистика:</b> 141<br/><b>Необходимость постройки учреждения:</b> 2.735041152027743,744,195,239,53,2.1608775007617824,2.735041152027743
6031,91468,959,397,623,29,55.612796815460904,37.44057786925152,222,-41,-29,-7,3215.326237475194,624,2.6458578299933846,3066091,3215.326237475194,Насление: 988<br/><b>Прирост:</b> 988<br/><b>Логистика:</b> 624<br/><b>Необходимость постройки учреждения:</b> 2.6458578299933846,1181,356,594,22,2.407125699046298,2.6458578299933846
6032,91469,756,352,423,39,55.61280040296502,37.44851357522565,197,9,-84,1,2908.250534057398,297,2.563970975748639,3066091,2908.250534057398,Насление: 795<br/><b>Прирост:</b> 795<br/><b>Логистика:</b> 297<br/><b>Необходимость постройки учреждения:</b> 2.563970975748639,953,361,339,40,2.149681714179975,2.563970975748639
6033,91470,690,362,682,46,55.61280347708532,37.4564492847979,-156,5,33,4,2660.386918200867,388,2.497874011519571,3066091,2660.386918198392,Насление: 736<br/><b>Прирост:</b> 736<br/><b>Логистика:</b> 388<br/><b>Необходимость постройки учреждения:</b> 2.497874011519571,534,367,715,50,2.1341449703694773,2.497874011519571
6034,91471,1034,574,1234,26,55.612806037820356,37.46438499480653,-566,-48,-122,-5,2489.4850132019365,968,2.4523001701871827,3066091,2489.4850132019365,Насление: 1060<br/><b>Прирост:</b> 1060<br/><b>Логистика:</b> 968<br/><b>Необходимость постройки учреждения:</b> 2.4523001701871827,468,526,1112,21,2.4154828390851253,2.4523001701871827
6035,91472,896,418,771,25,55.612808085170144,37.47232070499553,41,11,-2,-2,2411.960253879014,732,2.431626901034215,3066091,2411.960253878306,Насление: 921<br/><b>Прирост:</b> 921<br/><b>Логистика:</b> 732<br/><b>Необходимость постройки учреждения:</b> 2.431626901034215,937,429,769,23,2.2545559977357703,2.431626901034215
6036,91473,2014,649,1331,70,55.612809619134865,37.48025641607746,550,-156,-18,-10,1964.6544452042249,1195,2.1075303819444446,870179093,1964.654445204225,Насление: 2084<br/><b>Прирост:</b> 2084<br/><b>Логистика:</b> 1195<br/><b>Необходимость постройки учреждения:</b> 2.1075303819444446,2564,493,1313,60,2.760540494892531,2.1075303819444446
6037,91474,3435,411,1135,128,55.61281063971445,37.488192127796296,942,9,-162,-8,1517.023821937507,1490,2.1075303819444446,870179093,1517.023821937507,Насление: 3563<br/><b>Прирост:</b> 3563<br/><b>Логистика:</b> 1490<br/><b>Необходимость постройки учреждения:</b> 2.1075303819444446,4377,420,973,120,3.021976287686258,2.1075303819444446
6038,91475,1390,473,1163,73,55.61281114690878,37.49612783989606,-601,-40,-56,1,1114.8968410359766,885,2.1075303819444446,870179093,1114.8968410359766,Насление: 1463<br/><b>Прирост:</b> 1463<br/><b>Логистика:</b> 885<br/><b>Необходимость постройки учреждения:</b> 2.1075303819444446,789,433,1107,74,2.1292745378605566,2.1075303819444446
