zid,customers_cnt_home,customers_cnt_job,customers_cnt_day,customers_cnt_move
101000,1256,985,1370,86
101001,991,719,995,50
101002,1829,811,1309,124
101003,3101,557,1599,207
101004,4706,799,2504,330
101005,2982,488,1567,139
101006,974,367,715,60
101007,615,199,397,40
101008,1534,190,663,106
101009,3019,299,1250,178
101010,3375,485,1643,222
101011,2917,990,1930,133
101012,2145,506,1231,128
101013,1675,305,847,106
101014,1544,352,898,101
101015,968,580,962,84
101016,662,655,941,40
101017,926,614,982,38
101018,528,122,304,27
101019,461,107,246,33
101020,331,167,298,16
101021,284,193,307,19
101022,334,51,192,26
101023,338,53,173,22
101024,1269,215,660,91
101025,3261,817,1848,235
101026,5322,1117,2849,263
101034,3115,453,1499,237
101035,1411,203,715,97
101036,544,122,312,30
101037,459,136,301,50
101038,240,71,150,16
101039,713,133,370,83
101558,141,544,605,8
101559,130,55,98,2
101560,137,68,128,8
101561,117,56,89,11
101566,477,493,690,16
101567,694,990,1266,35
101568,496,941,1075,26
101569,473,1035,1235,19
101570,499,682,904,21
101571,1409,795,1305,85
101572,1127,223,580,69
101573,1124,434,782,61
101574,848,458,765,55
101575,814,291,586,42
101576,2957,524,1558,142
101577,2464,559,1374,137
101578,1036,255,550,64
101579,740,298,530,45
101580,935,719,1008,59
101581,2431,1284,2264,96
101582,3341,1303,2660,145
101583,3010,897,2141,105
101584,3671,1319,2714,152
101585,3091,1665,2827,189
101586,2877,2519,3442,160
101587,4083,1842,3258,224
101588,3464,1156,2398,236
101589,2653,964,1869,165
101590,3676,1416,2627,222
101591,1868,1208,1784,150
101592,1091,1198,1559,48
101593,635,1518,1741,44
101594,359,616,750,12
101595,363,661,794,19
101596,648,1975,2170,23
101597,787,5389,5671,44
101598,1001,1493,1784,58
101599,1332,505,1015,64
101600,1194,520,897,43
101601,1593,445,956,99
101602,609,294,534,36
101604,1700,282,756,133
101605,2233,335,996,126
101606,2708,618,1373,139
101607,2137,498,1253,123
101608,1409,626,1077,67
101609,2092,760,1401,130
101610,1461,485,977,101
101611,1234,303,720,84
101612,880,257,577,77
101613,686,164,372,48
101614,962,129,449,62
101615,811,130,427,63
101616,1582,415,1007,98
101617,1710,498,1164,104
101618,821,197,515,73
101619,886,244,574,49
101620,836,162,443,53
101621,2601,591,1411,188
101622,6494,1099,3218,411
101631,1389,266,696,74
101632,716,178,451,38
101633,469,136,302,27
101634,529,102,285,20
102154,157,139,205,10
102155,200,68,128,16
102156,266,83,188,10
102157,200,62,122,15
102158,423,148,287,24
102162,354,380,529,18
102163,436,1396,1591,15
102164,514,1579,1794,36
102165,504,629,797,34
102166,603,559,807,30
102167,911,559,887,46
102168,1670,343,877,96
102169,1503,417,918,90
102170,780,286,543,47
102171,965,210,555,37
102172,2198,334,1053,102
102173,3253,821,1910,226
102174,2435,527,1357,144
102175,1323,417,844,67
102176,858,467,702,59
102177,1027,1041,1415,41
102178,866,516,839,27
102179,1922,685,1434,102
102180,2758,1330,2526,131
102181,1532,1429,2015,82
102182,1808,1339,1982,89
102183,2123,1379,2103,133
102184,835,870,1151,53
102185,1459,1013,1460,118
102186,1720,847,1410,115
102187,817,330,592,51
102188,1518,1095,1631,78
102189,755,4079,4450,33
102190,254,944,1039,12
102191,454,659,813,14
102192,626,1133,1397,23
102193,1039,10862,11287,62
102194,1253,2945,3449,66
102195,794,418,700,40
102196,1585,738,1218,77
102198,763,481,754,61
102199,750,351,614,78
102200,1003,339,651,66
102201,1376,434,899,70
102202,2606,974,1870,134
102203,2763,696,1623,188
102204,4396,1069,2546,264
102205,2543,629,1470,162
102206,1881,336,938,106
102207,1707,296,860,97
102208,1630,282,830,109
102209,1048,212,516,87
102210,1262,184,612,111
102211,1486,232,786,93
102212,2929,507,1539,235
102213,3830,556,1959,281
102214,1737,295,936,130
102215,1415,309,797,90
102216,1319,233,665,78
102217,2604,533,1380,135
102218,3338,826,1923,222
102228,1526,300,795,84
102229,1065,200,530,79
102750,830,239,586,40
102751,484,143,330,31
102754,610,280,479,41
102755,756,313,570,52
102756,185,236,310,9
102757,372,1014,1155,25
102758,1315,1892,2318,56
102759,574,592,809,31
102760,518,491,696,32
102761,894,342,620,64
102762,1899,335,933,156
102763,1548,312,841,103
102764,1739,599,1191,112
102765,1181,471,868,67
102766,2059,460,1218,103
102767,3156,822,1899,161
102768,4588,1331,2997,268
102769,1276,602,1041,77
102770,621,804,966,53
102771,497,596,754,41
102772,525,342,552,30
102773,627,344,533,31
102774,1010,722,1068,88
102775,1591,1262,1923,86
102776,1201,1489,1930,61
102777,2078,5334,6082,148
102778,913,1886,2227,50
102779,920,1640,2032,52
102780,437,839,983,36
102781,578,586,761,55
102782,1259,1736,2190,71
102783,925,4952,5346,53
102784,496,1500,1705,30
102785,773,1653,1975,30
102786,1311,1924,2387,63
102787,1682,1051,1611,103
102788,2123,852,1506,131
102789,1738,552,1086,136
102790,1946,1105,1634,106
102791,972,1687,2009,64
102792,482,426,626,23
102793,441,347,507,31
102794,721,611,838,54
102795,1497,1191,1703,90
102796,1587,979,1482,126
102797,3678,1051,2364,189
102798,5396,1294,3310,292
102799,3957,605,2064,186
102800,2723,561,1553,165
102801,2627,468,1418,151
102802,2751,500,1452,150
102803,1991,287,1030,132
102804,2000,339,1083,107
102805,1336,424,891,78
102806,4122,913,2560,240
102807,3344,584,1834,199
102808,2229,402,1249,152
102809,940,298,601,64
102810,2872,670,1711,158
102811,4558,851,2565,218
102812,2581,691,1482,142
102813,1316,231,642,98
102814,878,232,508,64
102820,3325,418,1423,243
102821,3163,402,1364,183
102822,1680,225,673,148
102823,1360,169,575,108
103344,892,329,644,71
103347,1697,356,928,94
103348,1142,577,978,90
103349,580,427,598,22
103350,538,1044,1257,52
103351,604,1069,1295,38
103352,773,1363,1692,36
103353,1560,2438,3035,105
103354,1485,593,1044,108
103355,3109,503,1632,180
103356,2955,444,1553,164
103357,3391,629,1926,195
103358,1875,725,1447,121
103359,1472,420,965,94
103360,1684,477,1077,89
103361,2806,761,1796,160
103362,1109,583,956,55
103363,733,912,1179,44
103364,497,179,346,16
103365,242,154,227,14
103366,475,282,455,39
103367,385,324,416,13
103368,827,737,1054,36
103369,1653,986,1609,90
103370,2092,1416,2175,99
103371,1435,2324,2837,69
103372,1012,2683,3091,44
103373,918,1598,1981,35
103374,1885,2003,2707,88
103375,2207,4240,5094,114
103376,1054,4054,4470,56
103377,877,1965,2343,29
103378,1142,1649,2107,52
103379,1338,2930,3413,80
103380,2675,2190,3085,117
103381,4134,1404,2756,185
103382,5091,1351,3024,242
103383,3329,1408,2414,204
103384,1240,2753,3229,74
103385,746,1760,2129,24
103386,510,1052,1271,27
103387,639,1078,1305,39
103388,848,2038,2351,51
103389,1975,1862,2532,91
103390,4518,1300,2863,259
103391,5132,1354,3167,262
103392,3961,513,1897,190
103393,5891,1369,3488,328
103394,4001,991,2334,224
103395,5612,801,2713,315
103396,2704,399,1316,159
103397,2165,491,1287,106
103398,1397,572,1058,95
103399,3506,1317,2569,246
103400,3997,1077,2568,198
103401,2329,675,1497,147
103402,904,390,730,35
103403,1392,395,927,63
103404,1333,423,864,103
103405,538,284,481,34
103406,730,207,464,50
103407,760,143,389,56
103408,1264,208,658,76
103412,2509,300,1041,202
103413,3651,467,1598,243
103414,3091,483,1449,176
103415,1250,219,567,77
103416,604,132,327,45
103417,801,117,367,59
103890,61,15,40,1
103892,858,154,556,42
103893,350,63,249,10
103936,1313,619,1003,69
103938,2535,1097,1992,167
103939,3176,512,1640,218
103940,2038,408,1104,146
103941,786,468,746,48
103942,1044,1400,1893,22
103943,874,1808,2188,38
103944,385,1397,1531,20
103945,1381,3189,3723,94
103946,1782,1463,2019,102
103947,897,189,520,44
103948,2197,448,1327,142
103949,4275,802,2298,277
103950,3499,673,1908,192
103951,1413,364,804,127
103952,881,390,681,78
103953,2016,818,1569,91
103954,1170,465,945,59
103955,653,402,661,30
103956,285,195,310,18
103957,233,236,317,17
103958,323,592,673,21
103959,615,750,1011,36
103960,713,906,1218,30
103961,984,1069,1384,69
103962,1632,1091,1696,95
103963,1639,1680,2301,70
103964,1610,3437,4048,99
103965,2313,2442,3335,134
103966,3170,1650,2786,180
103967,2853,3161,4301,97
103968,1086,5509,6058,51
103969,831,962,1260,59
103970,1621,1240,1805,69
103971,1233,7817,8407,40
103972,2447,3015,3927,125
103973,4303,1389,2655,286
103974,4618,1279,2891,261
103975,3280,3118,4177,205
103976,911,3210,3582,40
103977,907,2473,2867,57
103978,617,1015,1280,28
103979,517,1482,1647,15
103980,1237,4364,4978,40
103981,1777,1314,1880,122
103982,3220,754,1768,175
103983,4796,895,2607,239
103984,5030,798,2477,252
103985,3844,779,2104,233
103986,3418,604,1801,168
103987,3605,532,1767,219
103988,3851,463,1820,269
103989,3933,873,2256,208
103990,2122,1246,2057,133
103991,3278,991,2186,174
103992,3869,783,2186,209
103993,1519,689,1226,105
103994,1167,594,1024,85
103995,477,242,389,28
103996,381,106,222,29
103997,723,179,417,62
103998,849,155,429,82
103999,943,178,534,77
104000,2023,303,954,92
104001,2803,456,1266,197
104002,2159,355,1018,163
104003,2324,465,1224,221
104004,2013,321,887,193
104005,1875,233,723,160
104006,1107,217,592,75
104007,573,141,319,28
104008,652,151,320,57
104480,55,8,33,2
104481,153,22,82,26
104482,78,14,49,5
104484,81,21,55,1
104485,39,12,35,2
104486,47,9,28,2
104528,2431,1594,2439,177
104529,2378,372,1191,151
104530,4469,583,2081,316
104531,2041,711,1513,129
104532,1558,934,1574,88
104533,1149,1244,1710,73
104534,1015,1878,2285,55
104535,1595,1550,2114,92
104536,2338,615,1400,130
104537,1881,387,1020,144
104538,1495,332,841,87
104539,1314,357,777,84
104540,1373,226,740,82
104541,1108,337,680,78
104542,1166,615,1021,84
104543,1896,852,1678,116
104544,1640,464,1126,84
104545,1200,763,1231,57
104546,275,250,349,13
104547,240,165,241,27
104548,222,591,667,9
104549,196,393,457,16
104550,335,650,766,12
104551,669,1496,1814,27
104552,1290,989,1435,65
104553,1063,1238,1694,53
104554,1520,2110,2677,74
104555,2126,1496,2307,116
104556,3762,2296,3725,195
104557,3266,2946,4199,144
104558,1304,3320,3806,73
104559,1526,1653,2218,81
104560,1754,1527,2140,130
104561,911,2578,2933,38
104562,2184,1579,2365,135
104563,2972,1230,2180,149
104564,4054,2647,3884,207
104565,1437,2084,2631,43
104566,741,1562,1790,128
104567,878,1974,2263,141
104568,630,1207,1450,35
104569,574,1934,2119,30
104570,1349,2345,2911,68
104571,1826,602,1177,133
104572,3911,634,1912,227
104573,3873,632,2019,175
104574,4042,616,2007,189
104575,3043,719,1712,192
104576,3916,863,2227,257
104577,4834,971,2610,298
104578,6471,1179,3437,396
104579,5797,1284,3464,264
104580,3265,895,1994,176
104581,2673,543,1598,131
104582,2401,679,1466,167
104583,1597,584,1195,88
104584,1491,639,1106,93
104585,581,169,351,47
104586,362,220,364,20
104587,1130,329,788,69
104588,730,185,460,35
104589,765,194,469,57
104590,1897,597,1245,107
104591,4319,795,2331,251
104592,3745,707,1938,297
104593,1541,290,766,102
104594,831,157,400,53
104595,917,142,415,62
104596,727,188,398,51
104597,288,63,142,37
104598,366,94,202,25
104599,348,54,173,17
104600,462,49,183,31
105070,74,15,49,3
105071,39,8,29,2
105072,38,7,24,2
105073,26,6,20,1
105074,62,17,58,3
105075,190,82,183,11
105078,319,70,194,16
105079,107,27,63,8
105080,86,21,70,2
105081,149,24,109,10
105082,126,23,85,6
105117,1720,460,1042,116
105118,3280,572,1659,218
105119,2101,405,1164,132
105120,2980,677,1708,167
105121,3654,864,2142,271
105122,2509,861,1806,149
105123,2699,791,1687,184
105124,2234,633,1398,132
105125,2984,614,1623,167
105126,4804,999,2672,403
105127,973,359,671,68
105128,1692,855,1463,92
105129,638,452,640,36
105130,652,530,758,42
105131,522,396,608,25
105132,1200,588,1044,63
105133,1443,741,1187,94
105134,1462,1521,2055,85
105135,418,520,683,22
105136,219,432,495,9
105137,175,301,373,4
105138,239,708,774,18
105139,664,809,1044,38
105140,2089,1540,2372,117
105141,2231,989,1915,119
105142,1078,824,1233,69
105143,1344,2123,2672,44
105144,1538,2396,3025,79
105145,2949,5762,6874,123
105146,3138,2880,4115,135
105147,2092,2619,3450,92
105148,1702,2198,2855,78
105149,1244,1428,1761,83
105150,1580,1851,2385,112
105151,1977,1339,1957,156
105152,4137,2412,3752,239
105153,3314,4007,5243,159
105154,1145,1582,2014,35
105155,792,1379,1663,59
105156,1025,1665,2041,98
105157,743,1162,1473,54
105158,571,950,1155,55
105159,1104,1069,1439,80
105160,2814,869,1730,193
105161,2636,541,1428,161
105162,2012,496,1058,97
105163,1539,605,1151,80
105164,1173,829,1204,59
105165,2205,1720,2547,118
105166,2830,1177,2216,155
105167,3187,1227,2428,121
105168,4332,1386,2948,221
105169,4294,546,2138,232
105170,3714,550,2023,160
105171,4020,796,2169,238
105172,3453,741,2001,194
105173,2032,643,1388,102
105174,790,319,609,49
105175,477,212,423,29
105176,576,213,433,41
105177,423,119,263,17
105178,421,82,222,24
105179,2127,346,1030,177
105180,2262,371,1108,144
105181,1500,235,705,77
105182,602,107,304,39
105183,548,95,287,27
105184,317,55,163,20
105185,398,112,216,34
105186,282,46,130,30
105187,195,51,107,13
105188,222,31,96,20
105655,74,19,50,4
105656,57,10,36,1
105658,52,11,39,5
105659,37,6,27,4
105660,33,8,25,2
105661,17,6,16,2
105662,133,20,85,13
105663,288,68,184,24
105664,291,85,228,12
105665,143,37,107,8
105666,95,25,76,7
105667,61,15,36,5
105668,66,10,39,3
105669,68,15,53,3
105670,56,16,46,4
105671,101,27,81,5
105704,1241,945,1428,59
105705,1267,528,974,90
105706,2889,1129,2078,211
105707,2164,848,1622,186
105708,3131,511,1631,169
105709,4352,716,2274,255
105710,2852,696,1652,196
105711,2869,818,1801,175
105712,1898,562,1202,117
105713,2820,778,1696,193
105714,4023,1676,3003,250
105715,1916,469,1168,106
105716,2310,791,1498,167
105717,898,624,919,49
105718,654,488,697,43
105719,1188,970,1422,62
105720,1311,594,1082,70
105721,779,481,741,35
105722,984,778,1150,62
105723,885,662,955,62
105724,258,591,687,22
105725,284,733,846,15
105726,707,876,1199,25
105727,2424,2149,3138,101
105728,3237,1968,3324,146
105729,2517,1259,2254,110
105730,1324,1073,1648,71
105731,1054,1906,2308,55
105732,2249,4296,5233,108
105733,2987,6119,7291,118
105734,3479,3605,4966,136
105735,4331,4622,6325,240
105736,2277,5604,6494,85
105737,1478,5358,5918,92
105738,1807,7809,8552,92
105739,2142,2965,3723,139
105740,4503,2653,4353,219
105741,2324,3015,3812,117
105742,1082,1705,2075,55
105743,1191,2230,2611,44
105744,940,2710,2953,20
105745,832,1529,1848,38
105746,528,699,932,42
105747,668,622,826,66
105748,1537,726,1288,90
105749,2523,929,1812,129
105750,1503,978,1388,69
105751,994,1517,1850,55
105752,1387,1672,2170,98
105753,1933,1603,2284,131
105754,2119,1350,2075,116
105755,2228,677,1485,100
105756,1608,416,979,88
105757,2127,397,1255,124
105758,4711,691,2529,251
105759,3871,736,2191,196
105760,2631,549,1451,137
105761,1559,233,784,98
105762,653,122,362,32
105763,507,134,347,31
105764,493,180,362,44
105765,359,145,334,17
105766,629,122,304,40
105768,2718,336,1203,172
105769,2762,327,1188,178
105770,807,120,393,60
105771,455,92,237,30
105772,247,59,144,5
105773,146,64,113,8
105774,189,85,163,6
106241,75,19,60,0
106242,55,12,42,5
106243,48,12,35,1
106244,82,22,72,0
106245,22,13,21,0
106246,22,0,12,0
106247,19,4,17,0
106248,28,8,24,2
106249,26,6,17,1
106253,206,71,164,9
106254,130,36,101,9
106255,70,29,68,2
106256,59,12,52,1
106258,65,9,40,8
106259,50,16,32,3
106292,654,855,1126,37
106293,671,551,777,43
106294,1880,1625,2277,125
106295,2171,1446,2187,142
106296,3355,1053,2286,164
106297,3769,810,2091,197
106298,2946,711,1771,155
106299,2211,674,1505,98
106300,2439,895,1743,136
106301,1965,1422,2096,150
106302,2699,763,1691,164
106303,2575,576,1386,164
106304,2832,1308,2329,122
106305,638,231,463,31
106306,728,250,504,35
106307,588,396,623,35
106308,807,509,822,56
106309,1327,676,1137,87
106310,1113,487,894,57
106311,1661,825,1400,98
106312,897,956,1275,67
106313,779,1866,2136,37
106314,1356,1832,2302,84
106315,3094,3145,4277,132
106316,3304,4196,5319,216
106317,2733,3498,4601,92
106318,1515,2171,2794,80
106319,1033,2356,2735,35
106320,1331,2516,3030,48
106321,1786,4089,4801,69
106322,1765,4874,5555,79
106323,2181,5576,6547,73
106324,2805,3895,4930,116
106325,1687,9237,9915,63
106326,1612,6709,7346,64
106327,1867,2056,2818,123
106328,4082,1604,3129,206
106329,3227,1813,3092,148
106330,2173,2452,3290,86
106331,1316,2556,2942,60
106332,980,1624,1871,22
106333,1174,1484,1821,46
106334,695,1585,1850,98
106335,707,667,904,59
106336,1073,1271,1633,45
106337,1784,1478,2002,91
106338,1845,1286,1900,96
106339,2500,1625,2428,147
106340,2557,1650,2548,169
106341,2539,578,1428,148
106342,1669,625,1212,72
106343,1050,908,1280,110
106344,975,537,903,36
106345,826,333,621,41
106346,1447,297,861,52
106347,1561,414,977,100
106348,919,162,481,57
106349,2023,579,1337,123
106350,574,370,589,24
106351,927,196,526,44
106352,515,208,394,33
106353,341,138,265,21
106359,1359,339,846,66
106360,160,33,98,14
106361,237,66,156,19
106828,38,13,31,2
106829,39,26,46,1
106832,50,8,41,0
106833,20,8,17,1
106834,15,5,14,1
106835,29,0,20,1
106836,35,10,31,1
106837,67,26,61,1
106844,98,18,77,9
106880,326,383,502,15
106881,589,805,1007,17
106882,1013,1370,1707,65
106883,1463,728,1199,117
106884,3530,726,1901,210
106885,3341,602,1729,181
106886,3254,764,1822,222
106887,2877,1484,2537,159
106888,1722,565,1133,113
106889,1487,486,1050,82
106890,2425,621,1558,114
106891,3639,625,1930,169
106892,3488,842,2096,206
106893,1484,619,1105,99
106894,1840,461,1073,93
106895,271,155,243,27
106896,610,369,594,32
106897,1225,721,1235,61
106898,1320,521,948,109
106899,1714,780,1408,104
106900,1698,1577,2211,120
106901,698,2899,3192,44
106902,1325,3312,3800,54
106903,1467,3930,4463,68
106904,1068,3007,3428,41
106905,2342,4232,5115,115
106906,2189,3191,4154,93
106907,1391,2052,2621,56
106908,888,2306,2619,54
106909,1379,3298,3808,79
106910,2041,6971,7811,96
106911,2934,8168,9359,132
106912,2531,7905,8954,88
106913,2138,6592,7512,83
106914,1357,1940,2422,78
106915,2104,2713,3453,104
106916,3237,3777,5026,156
106917,3867,1612,3002,216
